 읽히다," To get a person to read, to get a person to learn",5180
 일회용품, A product to be used only once,5179
 이다음, Next,5178
 이곳저곳, Everywhere,5177
 운동화, Sports shoes,5176
 올라타다," Board (a plane), get into",5175
 예약," Pre-engagement, reservation",5174
 열, Ten,5173
 연기되다," To be put off, postponed",5172
 여왕, Queen,5171
 여고생, Female high school student,5170
 엊그제," The day before yesterday, a few days ago",5169
 어쩜," Well, I guess that, is extremely…..",5168
 어두워지다, become/get dark,5167
 얕다," To be shallow, superficial",5166
 양옆, On both sides,5165
 양보," concession,compromise",5164
 양배추, Cabbage,5163
 약품," Medicines, medical supplies",5162
 약수," Medicinal water, mineral water",5161
 약," Get angry,take offense",5160
 안심하다," security,assuredness,relief",5159
 씻기다," To be carried away, washed away",5158
 싹," A bud,sprout",5157
 심각해지다, To become serious,5156
 시외," Outside the city, suberbs",5155
 스키, Ski,5154
 스케줄, Schedule,5153
 수업, Completing an education course,5152
 쇼핑, Shopping,5151
 소시지, Sausage,5150
 섭씨, Celsius,5149
 상추, Lettuce,5148
 산길," A mountain path,road",5147
 사진기, Camera,5146
 분명해지다, To become clear,5145
 부잣집, Rich man’s house,5144
 밤새다, To stay up all night,5143
 밝아지다, Become bright,5142
 발톱, A toenail,5141
 발바닥, The sole of the foot,5140
 반대편, The opposite side,5139
 뭘, What (implicit directobject)?,5138
 무덥다," sultry,sweltering",5137
 안동," 간고등어 fish common in this city, ANDONG",5136
 동그랗다, To be circular,5135
 도착, Arrival,5134
 데우다," to warm, to heat up",5133
 더러워지다, Get dirty,5132
 대," A stem, stalk",5131
 담요, A blanket,5130
 단맛, A sweet taste,5129
 단골," Custom, connection",5128
 냇물," A stream, brook",5127
 남동생, Younger brother,5126
 낚싯대, A fishing rod,5125
 깨끗해지다, Become clean,5124
 긴장되다, Be under tension,5123
 기업인, Businessman,5122
 그래서, So or  therefore,5121
 굉장하다, Be grand or  magnificent or  splendor,5120
 공기, Public institution,5119
 곧이어, Soon hereafter,5118
 건넌방, The room opposite the main living room,5117
 갈아타다, Transfer (bus or subway),5116
 가로, Width or  breadth,5115
 힘없이," feebly,weekly",5114
 효도하다, To be a good son/daughter to one’s parents,5113
 화나다, Get angry,5112
 혼잣말, Talking to oneself,5111
 한데," The open air, outside, the exterior",5110
 하," Below, underneath",5109
 피로하다," To be fatigued, weary",5108
 표시하다," To make a sign, display",5107
 퇴근하다, To go home from work,5106
 통역, Interpreting,5105
 테스트, Test,5104
 치과, A dentist,5103
 출퇴근, Go to and come from the office,5102
 촛불, Candle-light,5101
 진실로," Truly, honestly",5100
 지폐, Paper money,5099
 적어지다, To become smaller,5098
 저울, A balance,5097
 저녁때, Evening time,5096
 장모님, A man’s mother in law,5095
 자판기, Vending machine,5094
 인사말, Words of greeting,5093
 웃어른, one’s elders,5092
 운반," conveyance,transport",5091
 우승하다, To take first place,5090
 왕비, Queen,5089
 와인, Wine,5088
 온종일," All day long, the whole day",5087
 오븐, Oven,5086
 옛날이야기, An old story,5085
 어쩌다가," By chance, accident ; sometimes",5084
 야하다," To be gaudy,garish",5083
 쓸데없이, To have no use,5082
 싱겁다," Taste flat, have no flavor",5081
 신혼부부, Newlyweds,5080
 신사, A gentleman,5079
 시디, C.D.,5078
 시들다," To wither,die,fade",5077
 송편, Rice cake steemed over pine needles,5076
 손수," With one’s own hands, personally",5075
 손뼉, The flat of one’s hand,5074
 세탁기, Washing machine,5073
 서투르다," unskilled,clumsy",5072
 샤워, Shower,5071
 사회자, President,5070
 빗방울, Raindrops,5069
 비만," Fatness, corpulence",5068
 불확실하다, Be uncertain,5067
 캐나다, Canada,5066
 보수적, Conservative,5065
 버튼, Button,5064
 배부르다, To be full,5063
 배드민턴, Badminton,5062
 밤중, Midnight,5061
 밝다, To be bright,5060
 마중," Meeting, reception",5059
 떠나오다, 미국으로부터 to come back from the US,5058
 다양성, Variety,5057
 녹음, Recording,5056
 기초적, Fundamental or  basic,5055
 근교, Suberbs,5054
 그래픽, Graphic,5053
 귓속, The inner ear,5052
 국가적, National or  state,5051
 과거, The state examination,5050
 공통, Commonness,5049
 공중전화, A public payphone,5048
 고모부, The husband of one’s paternal aunt,5047
 걷기, Walking,5046
 건조하다, Ry or  arid or  become dry,5045
 강당, A lecture hall,5044
 가톨릭, Catholic,5043
 횡단보도, Crossing,5042
 홈페이지, Homepage,5041
 향상되다," To be impoved, advanced",5040
 한정하다," To limit, restrict",5039
 학력," Academic background, formal schooling",5038
 하나님, God,5037
 포도, grape(s),5036
 포근하다," To be soft and comfortable, downy",5035
 편," Facilities, services",5034
 판매되다, To be sold,5033
 큰길, main/principal road,5032
 칫솔, A toothbrush,5031
 추천하다," To recommend, say a good word for",5030
 초대," The first generation, the founder",5029
 철학적, Philosophical,5028
 찻잔, A teacup,5027
 참고하다," To refer, consult",5026
 주름살, Wrinkles,5025
 제삿날, Day of the ceremony,5024
 점원, A shop-assistant,5023
 재활용, Recycling,5022
 자, A ruler,5021
 입사, enter/join a company,5020
 인상," Look, personal appearance",5019
 인삼, Ginseng,5018
 이분, Divide into two,5017
 이롭다, Be good for,5016
 응답하다," An answer, a reply",5015
 음악가, A musician,5014
 유적지, Place where remains/cultural-historical remnants are,5013
 유능하다," To be competent,talented",5012
 외할머니, A maternal grandmother,5011
 외갓집, one’s mother’s maiden home,5010
 온라인, Online,5009
 연기하다," To be put off, postponed",5008
 여대생, Female college student,5007
 양상추, Lettuce,5006
 얄밉다," Be offensive, mean",5005
 앞바다, The offing sea,5004
 식욕," appetite,desire",5003
 수저, A spoon,5002
 상금, Prize money,5001
 사투리, A dialect,5000
 사과하다, To apologize,4999
 사계절, The four seasons,4998
 비, A monument,4997
 붓다, to be swollen,4996
 복사하다," reproduce,copy",4995
 벨트, Belt,4994
 베개, A pillow,4993
 밥솥, Pressure cooker for rice,4992
 반기다," Rejoice, be glad of",4991
 박스, Box,4990
 무용가, Dancer,4989
 무더위, High humidity,4988
 몸살, Flu aches and pains,4987
 먹히다," to be eaten,swallowed",4986
 만,10000,4985
 마사지, Massage,4984
 되돌아보다, To look back on,4983
 대여섯, About five or six,4982
 달러, Dollar,4981
 녹음하다, To record,4980
 노란색, Yellow,4979
 네거리, Crossroads,4978
 남, The south,4977
 깨어지다, To waken,4976
 공주, A royal princess,4975
 고소하다, Taste of sesame oil or  taste of a nut,4974
 고급스럽다, To be high-class,4973
 개다, To clear up or  become clear (weather),4972
 감, Persimmon,4971
 간식, Snack,4970
 가로수, A roadside tree,4969
 환영, Welcome,4968
 햄, Ham,4967
