 Completing an education course, 수업,5152
 Shopping, 쇼핑,5151
 Sausage, 소시지,5150
 Celsius, 섭씨,5149
 Lettuce, 상추,5148
" A mountain path,road", 산길,5147
 Camera, 사진기,5146
 To become clear, 분명해지다,5145
 Rich man’s house, 부잣집,5144
 To stay up all night, 밤새다,5143
 Become bright, 밝아지다,5142
 A toenail, 발톱,5141
 The sole of the foot, 발바닥,5140
 The opposite side, 반대편,5139
 What (implicit directobject)?, 뭘,5138
" sultry,sweltering", 무덥다,5137
" 간고등어 fish common in this city, ANDONG", 안동,5136
 To be circular, 동그랗다,5135
 Arrival, 도착,5134
" to warm, to heat up", 데우다,5133
 Get dirty, 더러워지다,5132
" A stem, stalk", 대,5131
 A blanket, 담요,5130
 A sweet taste, 단맛,5129
" Custom, connection", 단골,5128
" A stream, brook", 냇물,5127
 Younger brother, 남동생,5126
 A fishing rod, 낚싯대,5125
 Become clean, 깨끗해지다,5124
 Be under tension, 긴장되다,5123
 Businessman, 기업인,5122
 So or  therefore, 그래서,5121
 Be grand or  magnificent or  splendor, 굉장하다,5120
 Public institution, 공기,5119
 Soon hereafter, 곧이어,5118
 The room opposite the main living room, 건넌방,5117
 Transfer (bus or subway), 갈아타다,5116
 Width or  breadth, 가로,5115
" feebly,weekly", 힘없이,5114
 To be a good son/daughter to one’s parents, 효도하다,5113
 Get angry, 화나다,5112
 Talking to oneself, 혼잣말,5111
" The open air, outside, the exterior", 한데,5110
" Below, underneath", 하,5109
" To be fatigued, weary", 피로하다,5108
" To make a sign, display", 표시하다,5107
 To go home from work, 퇴근하다,5106
 Interpreting, 통역,5105
 Test, 테스트,5104
 A dentist, 치과,5103
 Go to and come from the office, 출퇴근,5102
 Candle-light, 촛불,5101
" Truly, honestly", 진실로,5100
 Paper money, 지폐,5099
 To become smaller, 적어지다,5098
 A balance, 저울,5097
 Evening time, 저녁때,5096
 A man’s mother in law, 장모님,5095
 Vending machine, 자판기,5094
 Words of greeting, 인사말,5093
 one’s elders, 웃어른,5092
" conveyance,transport", 운반,5091
 To take first place, 우승하다,5090
 Queen, 왕비,5089
 Wine, 와인,5088
" All day long, the whole day", 온종일,5087
 Oven, 오븐,5086
 An old story, 옛날이야기,5085
" By chance, accident ; sometimes", 어쩌다가,5084
" To be gaudy,garish", 야하다,5083
 To have no use, 쓸데없이,5082
" Taste flat, have no flavor", 싱겁다,5081
 Newlyweds, 신혼부부,5080
 A gentleman, 신사,5079
 C.D., 시디,5078
" To wither,die,fade", 시들다,5077
 Rice cake steemed over pine needles, 송편,5076
" With one’s own hands, personally", 손수,5075
 The flat of one’s hand, 손뼉,5074
 Washing machine, 세탁기,5073
" unskilled,clumsy", 서투르다,5072
 Shower, 샤워,5071
 President, 사회자,5070
 Raindrops, 빗방울,5069
" Fatness, corpulence", 비만,5068
 Be uncertain, 불확실하다,5067
 Canada, 캐나다,5066
 Conservative, 보수적,5065
 Button, 버튼,5064
 To be full, 배부르다,5063
 Badminton, 배드민턴,5062
 Midnight, 밤중,5061
 To be bright, 밝다,5060
" Meeting, reception", 마중,5059
 미국으로부터 to come back from the US, 떠나오다,5058
 Variety, 다양성,5057
 Recording, 녹음,5056
 Fundamental or  basic, 기초적,5055
 Suberbs, 근교,5054
 Graphic, 그래픽,5053
 The inner ear, 귓속,5052
 National or  state, 국가적,5051
 The state examination, 과거,5050
 Commonness, 공통,5049
 A public payphone, 공중전화,5048
 The husband of one’s paternal aunt, 고모부,5047
 Walking, 걷기,5046
 Ry or  arid or  become dry, 건조하다,5045
 A lecture hall, 강당,5044
 Catholic, 가톨릭,5043
 Crossing, 횡단보도,5042
 Homepage, 홈페이지,5041
" To be impoved, advanced", 향상되다,5040
" To limit, restrict", 한정하다,5039
" Academic background, formal schooling", 학력,5038
 God, 하나님,5037
 grape(s), 포도,5036
" To be soft and comfortable, downy", 포근하다,5035
" Facilities, services", 편,5034
 To be sold, 판매되다,5033
 main/principal road, 큰길,5032
 A toothbrush, 칫솔,5031
" To recommend, say a good word for", 추천하다,5030
" The first generation, the founder", 초대,5029
 Philosophical, 철학적,5028
 A teacup, 찻잔,5027
" To refer, consult", 참고하다,5026
 Wrinkles, 주름살,5025
 Day of the ceremony, 제삿날,5024
 A shop-assistant, 점원,5023
 Recycling, 재활용,5022
 A ruler, 자,5021
 enter/join a company, 입사,5020
" Look, personal appearance", 인상,5019
 Ginseng, 인삼,5018
 Divide into two, 이분,5017
 Be good for, 이롭다,5016
" An answer, a reply", 응답하다,5015
 A musician, 음악가,5014
 Place where remains/cultural-historical remnants are, 유적지,5013
" To be competent,talented", 유능하다,5012
 A maternal grandmother, 외할머니,5011
 one’s mother’s maiden home, 외갓집,5010
 Online, 온라인,5009
" To be put off, postponed", 연기하다,5008
 Female college student, 여대생,5007
 Lettuce, 양상추,5006
" Be offensive, mean", 얄밉다,5005
 The offing sea, 앞바다,5004
" appetite,desire", 식욕,5003
 A spoon, 수저,5002
 Prize money, 상금,5001
 A dialect, 사투리,5000
 To apologize, 사과하다,4999
 The four seasons, 사계절,4998
 A monument, 비,4997
 to be swollen, 붓다,4996
" reproduce,copy", 복사하다,4995
 Belt, 벨트,4994
 A pillow, 베개,4993
 Pressure cooker for rice, 밥솥,4992
" Rejoice, be glad of", 반기다,4991
 Box, 박스,4990
 Dancer, 무용가,4989
 High humidity, 무더위,4988
 Flu aches and pains, 몸살,4987
" to be eaten,swallowed", 먹히다,4986
10000, 만,4985
 Massage, 마사지,4984
 To look back on, 되돌아보다,4983
 About five or six, 대여섯,4982
 Dollar, 달러,4981
 To record, 녹음하다,4980
 Yellow, 노란색,4979
 Crossroads, 네거리,4978
 The south, 남,4977
 To waken, 깨어지다,4976
 A royal princess, 공주,4975
 Taste of sesame oil or  taste of a nut, 고소하다,4974
 To be high-class, 고급스럽다,4973
 To clear up or  become clear (weather), 개다,4972
 Persimmon, 감,4971
 Snack, 간식,4970
 A roadside tree, 가로수,4969
 Welcome, 환영,4968
 Ham, 햄,4967
 Korean (adjective), 한국적,4966
 Pizza, 피자,4965
 Terminal, 터미널,4964
 The tip of one’s nose, 코끝,4963
" To get close, to get friendly", 친해지다,4962
 Leaving a country, 출국,4961
 The worst, 최악,4960
" The best, the finest", 최상,4959
 The highest grade/class, 최고급,4958
 Chocolate, 초콜릿,4957
" Attendance, participation", 참석,4956
" To approve, support (a plan)", 찬성하다,4955
" Labor pains, travail", 진통,4954
" Be messy, soiled, dirty", 지저분하다,4953
 To be erased, 지워지다,4952
 A stripe, 줄무늬,4951
" In a very straight line, in a row", 죽,4950
 “That’s good”, 좋아,4949
" Make narrow,restrict", 좁히다,4948
" Full dress, uniform", 정장,4947
 Become smaller, 작아지다,4946
" First class, first class/grade", 일등,4945
 To move house, 이사하다,4944
" post,mail", 우편,4943
" pardon,forgiveness", 용서,4942
 The right foot, 오른발,4941
 Movie actor, 영화배우,4940
 Children’s Day (may 5th), 어린이날,4939
 Foreign wine/liquors, 양주,4938
" safety,welfare", 안부,4937
" A plan,proposal,suggestion", 안,4936
 A low price, 싼값,4935
 An eating vessel, 식기,4934
 A banquet, 술자리,4933
 An imported product, 수입품,4932
 To be imported, 수입되다,4931
 Tens of thousands, 수만,4930
 Tap water, 수돗물,4929
" A calf,baby cow", 송아지,4928
 A handkerchief, 손수건,4927
 Be distressing, 속상하다,4926
 To be useless, 소용없다,4925
 A rumor starts, 소문나다,4924
 Laundry, 세탁,4923
 Sex distinction, 성별,4922
 Frizzled rice, 볶음밥,4921
 Reproduction, 복사,4920
" A mate, life partner", 배우자,4919
 Appetite, 밥맛,4918
" Chestnut color, maroon", 밤색,4917
 Dislike, 미워하다,4916
 Call/appeal for, 모집하다,4915
 A fairy tale, 동화책,4914
 A chopping board, 도마,4913
 To converse, 대화하다,4912
 Open one’s eyes, 눈뜨다,4911
 Close the eyes, 눈감다,4910
 A note, 노트,4909
 Gold medal, 금메달,4908
 The national flag, 국기,4907
 Sweet potato, 고구마,4906
 Be frightened or  scared, 겁나다,4905
 Walk on or  tread on, 걷다,4904
 The other or  opposite side, 건너,4903
 1) The first  2) the former, 갑,4902
 Nursing or  care, 간호,4901
 Full, 가득히,4900
 A discount, 할인,4899
 Noon, 한낮,4898
" Facximile, fax", 팩시밀리,4897
" Reason, grounds", 턱,4896
 A nose bleed, 코피,4895
" Advice, counsel, suggestion", 충고,4894
" Guess, conjecture", 추측,4893
 Gradually, 차차,4892
" Fat, grease, lard", 지방,4891
" instantly,impromptu", 즉석,4890
