" Subject, theme, topic", 주제,752
 1) put a thing over or across 2) to range from A to B, 걸치다,753
 Experience or  undergo or  suffer, 겪다,754
 A point of view or a standpoint/outlook, 관점,755
 Ear, 귀,756
 A foundation, 기본,757
 Meter, 미터,758
 To disappear, 사라지다,759
 To be how, 어떠하다,760
 Feelings, 감정,761
 A memory, 기억,762
 A fellow, 놈,763
 Popularity, 인기,764
 Abdomen, 배,765
 Apartment, 아파트,766
 Sometimes, 가끔,767
" Organization or  constitution , the framework of something", 구성,768
 Spoonful, 술,769
 In reality, 실제로,770
" Short, brief", 짧다,771
 To thank, 고맙다,772
 Management or  administration, 관리,773
 That place, 그곳,774
" More than, greater than ….", 보다,775
" begin,start", 비롯하다,776
 Just as one thought, 과연,777
" run, make do fast", 달리다,778
 Busy, 바쁘다,779
 Former days/times, 이전,780
" To acknowledge,authorize", 인정하다,781
 A person, 자,782
 The middle and the heart, 중앙,783
 To be bad, 나쁘다,784
" Deformity, malformation", 불구하다,785
 To make, 시키다,786
 Game, 게임,787
 International, 국제,788
 Group, 그룹,789
 Life, 인생,790
" tradition,convention", 전통,791
 Educate or  train or  cultivate, 기르다,792
" A cup, wine glass", 잔,793
" To examine,investigate", 조사하다,794
 To be very big/large, 커다랗다,795
 To be, 있다,796
 A poet, 시인,797
" when,at what time", 언제,798
" Except, save for", 외,799
" Evaluation, appraisal", 평가,800
 Come down, 내려오다,801
" A position, a location", 위치,802
" reduce,decrease", 줄이다,803
 Price, 가격,804
" To change, vary", 달라지다,805
" To be empty, vacant", 비다,806
 Three countries, 삼국,807
 Customer, 손님,808
 To want, 원하다,809
" communications,correspondance", 통신,810
" To confirm,corroborate", 확인하다,811
" A group, a party", 모임,812
 The number of sth, 수,813
" Laughter, a smile", 웃음,814
 An instrument or  a machine, 기계,815
" signs,indications", 모양,816
" matter,material", 물질,817
 Announcer, 아나운서,818
 News, 뉴스,819
" Lead a life, get along", 살아가다,820
" Spread out, unfold", 펴다,821
" Times, x-fold", 배,822
" school,teaching", 수업,823
 Winter, 겨울,824
" religion,a faith", 종교,825
" floor,grade,class", 층,826
 To be natural, 자연스럽다,827
 One piece of sth flat, 장,828
 A meal, 식사,829
" To hold, embrace", 안다,830
 Understanding, 이해,831
 To forget, 잊다,832
 To present, 제시하다,833
" Group, company, party", 반,834
 Nothing more than, 불과하다,835
 If that’s not the case, 혹은,836
" To be absurd,wild,terribly large", 엄청나다,837
" Direction, way (the wind is blowing that ~)", 편,838
 Television, 텔레비전,839
" Grasp, seize, understand", 파악하다,840
" Compilation, editing", 편,841
 Practice, 실천,842
" To try hard, strive", 노력하다,843
